question,answer,category,embedding
How do I sign up for IBM SkillsBuild for High school students?,"You can easily sign up for the IBM SkillsBuild program that's right for you by clicking any of the ""Sign up"" or ""Start learning"" call-to-action buttons on this website. Clicking any of these buttons will open a screen where you can identify as a high school student, educator, or adult learner; then, simply follow the steps to create your free IBM SkillsBuild account.",Account & Registration,"[-1.54012041e-02 -4.13088240e-02  2.01505772e-03 -2.50312462e-02
  3.07294587e-03 -6.93076232e-04  3.12008001e-02 -3.81806603e-04
 -1.87876970e-02  1.83118377e-02  3.82684283e-02 -2.75153890e-02
  4.89683710e-02  4.16401774e-02 -2.43478660e-02  2.85631083e-02
  2.24838573e-02 -6.55938685e-03 -8.42425004e-02  1.31450724e-02
 -3.54346707e-02  4.41300981e-02 -7.30094984e-02 -9.84935104e-05
 -3.15726735e-02 -2.95595406e-03  1.75956136e-03  4.08962462e-03
  1.27881523e-02  9.97241307e-03  3.42599042e-02  3.84048559e-04
 -1.57552008e-02 -3.70826870e-02  1.20711115e-06 -2.09346600e-02
  1.63837261e-02  1.13470322e-02 -5.88755347e-02  1.98950525e-02
 -2.99779251e-02  2.37063151e-02 -2.90737282e-02 -3.40659730e-03
 -4.00459655e-02  1.25575438e-03  3.91734242e-02  2.13443916e-02
  3.82500850e-02 -1.77826006e-02  9.72754695e-03 -7.29389535e-03
  4.48623933e-02 -5.26114888e-02 -2.11012494e-02 -3.74457613e-02
 -9.70971771e-03 -3.00471373e-02  4.01287638e-02  3.23061459e-02
  3.14721726e-02 -1.01028187e-02  9.35642328e-03  6.24252716e-03
  6.42324686e-02  1.69636086e-02  2.41312515e-02 -5.96638806e-02
  5.47765940e-02 -2.70291790e-02  4.43027392e-02  2.83301733e-02
 -3.64516675e-02  5.44998534e-02 -9.67377983e-03  2.59847753e-02
  1.47585487e-02 -2.14251447e-02  3.71903479e-02 -3.71073792e-03
 -2.46449672e-02 -3.50453854e-02 -4.04626690e-02 -7.03579187e-02
  6.37000203e-02  9.56344604e-02  5.21904230e-03  4.04629624e-03
 -2.20176689e-02 -2.27915160e-02  7.03133866e-02  8.63258168e-03
 -4.87015396e-03  2.58678533e-02 -1.21301683e-02 -1.95901841e-02
 -2.22973023e-02  1.02818236e-02  1.64859369e-02  1.77404061e-02
  4.65101078e-02 -3.73661928e-02  6.99678063e-02  3.98762487e-02
  1.00287618e-02  3.66879627e-03  3.65654565e-02 -6.83900528e-03
 -6.51001651e-03  4.89327013e-02 -1.09243309e-02  1.61352940e-02
 -8.07622969e-02 -2.38162931e-02 -2.86857621e-03 -6.02723274e-04
  1.49717613e-03  2.18676943e-02  1.64373741e-02  5.20932525e-02
  6.15937039e-02  1.57688372e-02 -1.14647439e-03 -2.43547303e-03
 -9.82285738e-02 -4.87468727e-02  4.72511165e-03 -3.38651277e-02
 -3.47661078e-02 -1.43665485e-02  4.84067574e-03  1.24979047e-02
 -3.15624624e-02 -2.80489530e-02  4.33008149e-02 -1.57936607e-02
  2.40826979e-02  1.88037306e-02 -3.09677180e-02  8.05907510e-03
  1.78099908e-02  2.00225301e-02  5.49845360e-02 -1.13309093e-03
 -3.48646790e-02 -8.44126567e-03  4.40893732e-02  4.80091088e-02
  3.58216166e-02  7.85280019e-03 -6.72406889e-03  6.57543773e-03
 -8.72351928e-04 -2.76456140e-02  2.12932117e-02 -2.66595185e-02
  5.46431430e-02  1.26238484e-02  6.01415522e-03  3.25287655e-02
 -3.11190151e-02 -7.33358879e-03 -2.52276100e-03  6.99322522e-02
  1.65464636e-03 -1.99693497e-02  1.66392177e-02  2.24177688e-02
 -5.37946746e-02 -9.50273033e-03  1.83492992e-02 -5.19282967e-02
  1.32960007e-02  9.91503224e-02 -3.72842252e-02  3.08500677e-02
  4.50523198e-02 -3.40196006e-02 -2.29110122e-02  7.04120426e-03
 -1.08283560e-03 -1.61728576e-01  3.48005667e-02  3.32274437e-02
 -4.14060913e-02  5.50386161e-02 -2.92617436e-02  7.45556504e-02
 -1.45131694e-02  2.78287176e-02  1.10012479e-03  6.55397016e-05
 -4.22258563e-02  5.24079478e-05  4.94175665e-02 -1.16045419e-02
  2.33948473e-02  2.71208901e-02 -4.52074688e-03 -2.21842751e-02
 -6.30794987e-02 -2.39871927e-02 -1.90275293e-02  4.68152761e-02
 -2.10976787e-03 -2.42342129e-02  4.53924350e-02 -1.21430308e-02
 -3.09074726e-02 -3.07029486e-03  2.05727350e-02 -4.97915782e-02
 -2.15426181e-02 -1.31936166e-02 -1.28092775e-02  4.70274081e-03
 -1.19165629e-02 -8.81606434e-03  4.81624864e-02 -5.93402311e-02
 -4.33644392e-02 -3.44879627e-02  4.37245592e-02  2.50649266e-02
  9.10957693e-04 -6.68680966e-02  2.89037693e-02  1.36625431e-02
  8.28138962e-02  2.64885128e-02  8.74478184e-03 -1.26713198e-02
  2.28225831e-02  1.15708625e-02 -2.73891632e-02 -4.74646837e-02
  2.57623382e-02 -2.39147916e-02  7.59738078e-03 -2.43141083e-03
 -5.65049276e-02  3.51204090e-02  5.01965210e-02  6.92698881e-02
  5.06681874e-02  4.36016079e-03  9.70131776e-04  1.51811969e-02
  1.66431535e-02 -3.98617052e-02 -1.14994384e-02  1.00982599e-02
  4.11776714e-02  2.46424880e-02 -2.02659587e-03 -2.90909447e-02
 -7.38849342e-02 -2.98384437e-03 -1.28780812e-01 -1.87676901e-03
  4.22041714e-02 -8.23725853e-03 -1.21916002e-02 -5.91612607e-02
  6.69304579e-02  7.19329633e-04  5.45947161e-03 -2.97388807e-02
  8.86706822e-03  6.63481327e-03 -1.57905985e-02 -2.48579234e-02
 -3.35673206e-02 -6.74065202e-03 -2.87690642e-03 -6.08275197e-02
 -4.38031964e-02 -2.95141768e-02 -8.61557946e-02 -2.19891481e-02
 -4.77933362e-02  3.94487269e-02  1.13831386e-02 -1.60641167e-02
  8.69264454e-03 -2.21992414e-02  2.96034198e-02 -4.20138575e-02
 -1.13574527e-02  6.30664825e-02  4.85570841e-02  5.17590344e-02
  2.35722978e-02 -1.38228445e-03  6.98138820e-03  2.23001707e-02
  2.17979327e-02  4.29084972e-02 -3.58443223e-02  5.92859834e-02
  2.25417130e-03  3.09950416e-03  1.71591586e-03  1.53938029e-02
 -1.58711970e-02  7.74677619e-02  1.02335801e-02 -7.73256719e-02
 -3.77926952e-03 -4.52639014e-02 -4.14503086e-03  4.34456654e-02
  4.21198532e-02 -3.26224864e-02  3.36232670e-02  4.58420590e-02
  5.10840071e-03  4.98609245e-03 -2.60432847e-02 -3.61924851e-03
 -1.38763739e-02 -7.90105946e-03  9.72472690e-03 -6.22766204e-02
 -1.46196755e-02 -8.66470709e-02 -3.22793350e-02  5.06821238e-02
  1.73943993e-02 -3.53612751e-02 -6.24581892e-03 -3.84500511e-02
 -5.14655281e-03  5.17889671e-02  6.70778677e-02 -2.16831230e-02
  6.15380332e-03 -7.81344697e-02  2.25491207e-02 -5.28067397e-03
 -5.53969573e-03  5.90252243e-02 -3.64290774e-02  5.72626144e-02
 -5.25949970e-02  5.93559071e-03  5.82464784e-02 -2.12164056e-02
 -2.31881700e-02  2.89362818e-02  5.96181601e-02  5.62953986e-02
 -3.60847637e-02  1.42204299e-05  3.47110368e-02 -3.25320996e-02
  5.02484739e-02  1.76320057e-02  3.31953578e-02  1.74259059e-02
 -1.88067518e-02  1.33292861e-02  3.73143852e-02 -1.52957374e-02
 -2.78277025e-02 -1.80010125e-02  6.36440963e-02 -3.29026431e-02
  3.19105648e-02 -1.21893352e-02 -8.83217785e-04  7.58621260e-04
 -2.86396965e-02  4.48349491e-03 -4.01174941e-04  1.08103845e-02
  3.33507452e-03  7.62244985e-02 -4.42760400e-02 -3.07957251e-02
 -2.52765175e-02 -5.29471971e-02  3.36417113e-03  2.47241370e-02
  5.56044318e-02  1.14585096e-02  6.33046553e-02  3.42328381e-03
 -2.83609126e-02  3.95145826e-02  1.13599515e-02  1.99553315e-02
 -4.55015600e-02  1.73272360e-02 -7.55866664e-03  1.86892357e-02
  2.34616231e-02 -6.69868961e-02 -7.64905009e-03  3.96934748e-02
 -4.61760014e-02 -3.16371396e-02 -5.45902848e-02  3.80548202e-02
  1.23436023e-02  8.92384537e-03  9.33134109e-02  5.74683072e-03
 -1.68953575e-02 -7.61323422e-03  3.07358671e-02 -5.03604077e-02
 -2.00755000e-02  1.10711576e-03 -3.07078380e-03 -5.77719025e-02
 -1.93919521e-02  3.01235653e-02  4.07568440e-02 -5.78992628e-02
 -1.00682005e-02  4.98371050e-02  7.79839745e-03  2.77987514e-02
  5.94015084e-02 -1.48585895e-02 -5.77716157e-03 -7.58410022e-02
  1.53654739e-02 -3.90217267e-02 -3.09792887e-02  6.40735552e-02
 -4.69603315e-02  2.49756593e-02 -4.30548489e-02  9.99565143e-03
  2.57510878e-02 -1.16762221e-02  1.53554901e-02  2.09888015e-02
  2.16404647e-02  4.11181115e-02  1.61859076e-02 -3.84709127e-02
 -1.01260938e-01  4.81765382e-02  3.40317450e-02 -7.89441168e-03
  7.85239190e-02  6.19906420e-03  6.55243993e-02 -1.01207025e-01
 -7.91071802e-02 -1.19220622e-01 -3.93962972e-02 -3.32423262e-02
 -5.66993933e-03  4.92499508e-02 -2.34292801e-02 -3.05219442e-02
  1.33681595e-02  3.00744604e-02 -3.42283808e-02 -2.91103553e-02
  2.30364818e-02  7.06249382e-03  3.77270132e-02 -2.67536379e-02
  3.66529003e-02 -5.68921268e-02 -4.99310754e-02  6.39151828e-03
 -2.38455571e-02  1.16249835e-02  4.49881256e-02 -1.18469773e-02
  3.67904529e-02  3.86481173e-02 -3.59254628e-02  1.09728696e-02
  7.75263608e-02 -3.61772850e-02  2.01964360e-02 -2.50116177e-02
 -2.28455346e-02  3.25109288e-02  2.54724249e-02 -2.19764244e-02
 -4.42994339e-03 -3.43537219e-02 -1.16415962e-03 -4.07454930e-02
  1.12398891e-02 -5.75548820e-02 -5.49505325e-03  3.43312137e-02
 -1.00572314e-02  7.43229091e-02  2.33467156e-03  7.78980851e-02
 -8.69480334e-03 -3.85894353e-04  9.93611850e-03 -5.49004264e-02
 -7.59255141e-02 -2.37544924e-02  1.79214627e-02 -1.89964976e-02
 -2.70384531e-02 -2.61663012e-02 -1.78539902e-02  1.52491583e-02
  2.74132751e-03  1.17582465e-02  1.75710600e-02  2.42341161e-02
 -1.89252011e-02  3.68072093e-02  5.08115022e-03 -6.96305409e-02
  1.30542358e-02 -1.58332214e-02 -7.60242762e-03  5.73144236e-04
 -3.69909406e-02  2.76347483e-03  4.37668711e-02 -2.52790167e-03
  2.08448134e-02  1.05207018e-03  2.28193216e-02  1.12304557e-02
  1.70448311e-02  2.36647017e-02 -3.97909470e-02  8.16889515e-04
  8.46505240e-02  7.31224641e-02 -5.69006242e-02 -3.20625235e-03
  7.49809993e-03 -4.88975085e-03  3.68465856e-02  7.06889033e-02
 -2.56443638e-02 -3.23493518e-02  9.22498666e-03  2.59219166e-02
 -3.07378899e-02 -2.27787457e-02  1.23397857e-02  3.27776894e-02
 -1.06597571e-02  8.44956636e-02 -3.83828208e-03 -4.18064529e-33
 -4.32115048e-02 -2.10106131e-02 -1.26506146e-02  4.98962961e-02
  3.31843644e-02 -1.12018771e-02  1.64418779e-02  1.05035482e-02
 -5.81065938e-02  6.18577097e-03  3.48244533e-02  4.80906619e-03
  3.12581100e-02  2.06855051e-02 -7.87519105e-03  1.36797428e-02
  2.97108274e-02  7.14075193e-03 -1.85781233e-02 -1.01966886e-02
 -6.85960427e-02 -1.15118604e-02  1.31132156e-02  5.35640530e-02
  1.47387488e-02 -5.18316887e-02 -4.98825125e-02 -1.04929805e-02
  2.19578538e-02  2.13184077e-02 -1.06669078e-02 -6.28884789e-03
 -2.17555966e-02 -1.10176299e-02  3.97652686e-02  2.85470635e-02
 -3.20142098e-02  2.01588273e-02 -6.31357804e-02  4.10270989e-02
 -2.13864073e-02 -1.25798695e-02 -1.60102788e-02 -4.99371393e-03
 -2.89793126e-02  4.96608322e-04  4.55545336e-02  5.33590652e-03
 -1.12332292e-02 -5.15542086e-03 -6.05396405e-02 -3.72653939e-02
  5.88134630e-03 -8.23605806e-03 -5.39618450e-05 -2.95575932e-02
  1.58373751e-02 -5.79232089e-02 -5.59328450e-03  2.64114551e-02
  2.46671550e-02 -3.48817371e-02  3.84204984e-02 -3.74076441e-02
 -6.13946654e-03 -1.23651158e-02 -4.15319540e-02 -3.76923755e-02
  4.18876298e-02 -7.76188029e-03  2.42004544e-02 -2.32286844e-02
  6.76493440e-03 -1.23331128e-02 -1.76729970e-02  2.84241084e-02
 -3.00261062e-02 -4.31250501e-03  9.95415673e-02  8.31862073e-03
 -1.45367617e-02 -8.36446509e-02  1.69739649e-02 -7.91618368e-04
 -5.12079708e-03 -3.15559916e-02 -1.71944257e-02 -1.37217324e-02
  5.12672588e-02  2.74358168e-02 -9.87904053e-03  1.79279074e-02
 -6.66263178e-02  1.92917548e-02  1.40331872e-02  2.63317022e-02
  5.18116914e-02  3.81426439e-02 -9.99329332e-03 -2.30711722e-03
 -4.85082567e-02  2.89715501e-03 -1.34753780e-02  3.45398709e-02
  2.98788976e-02  2.98542324e-02 -2.57211048e-02 -1.60032418e-02
 -5.20867258e-02  2.97053978e-02 -1.50622902e-02 -3.61706107e-03
 -4.20853421e-02 -4.23953272e-02  9.59886611e-03 -3.52914296e-02
  9.77191888e-03 -1.51672843e-03 -2.90628951e-02 -3.74903865e-02
 -3.56760919e-02 -4.80766669e-02 -1.49098644e-02 -3.40648852e-02
  3.92464288e-02  3.75481360e-02 -3.18164378e-02 -7.51525117e-03
  3.45476880e-03 -1.76499002e-02  4.43745814e-02  7.70231802e-03
  1.89741144e-07 -6.60427511e-02  7.06785843e-02 -2.64011174e-02
 -7.52785476e-03 -4.67713699e-02 -3.63344513e-02 -3.14452201e-02
 -4.23369966e-02  5.59588373e-02  4.28748615e-02 -2.97982059e-02
 -9.98575008e-04 -1.13483611e-02  1.30013656e-02 -4.74281050e-02
 -6.16360046e-02  2.36688908e-02  9.02756527e-02 -3.00999172e-02
  2.80409697e-02  4.58824523e-02  6.57405406e-02  2.17918232e-02
  7.93900061e-03  2.08303761e-02 -3.35686207e-02 -1.51692228e-02
  4.98652942e-02 -2.42634397e-02 -4.24726121e-02 -4.70363274e-02
 -1.68704093e-02  1.56200659e-02  3.43934633e-02 -3.04727536e-02
  4.15314129e-03  5.28385909e-03  4.86724637e-02 -3.94122675e-02
  7.77427256e-02  2.90044136e-02 -2.17311364e-02 -2.43010428e-02
  1.02461372e-02  8.06343481e-02 -2.78068315e-02  5.05506694e-02
  5.54503035e-03 -6.27561845e-03 -1.90190990e-02 -4.41634357e-02
  4.46175523e-02  3.15100364e-02  7.95033947e-03  7.87002742e-02
 -4.66255844e-02 -3.43305580e-02  7.15934718e-03  7.56434817e-03
 -1.23914080e-02 -2.27581970e-02 -7.00071156e-02  5.65778390e-02
  3.86767499e-02 -2.21499372e-02  4.88655865e-02 -8.21720529e-03
  1.87581451e-34 -6.75958069e-03  1.18857231e-02  1.93600096e-02
  1.04981316e-02 -2.85745170e-02 -5.64980842e-02  1.88979767e-02
  1.48141133e-02 -5.58693446e-02 -4.26860899e-02 -1.81980580e-02]"
